texto;classe
Cristiano Ronaldo: 638 gols em 8946 partidas!!! Média pior que a minha nas peladas ;negativo
@globoesportecom Vai perder a copa por falta de Goleiro essa seleçao teria que ser Fábio e mais 10 sem mais;negativo
E se o Tite sai da seleção após a final da copa em julho e depois a cbf manda uma proposta pro Renato treinar a seleção a partir de Agosto?;negativo
@orlean O contrato de exclusividade do Flamengo com o PES é tão vantajoso assim financeiramente?? Faz falta jogar o Fifa sem emblema e uniforme do Mengao, a exposição do Flamengo no FIFA não teria comparação com a q tem no PES.. deve envolver MT dinheiro hein;negativo
Fifa encerra investigação sobre doping na seleção da Rússia.  ;negativo
@Patrycks8 Nunca me humilhou em fifa nenhum pk kkkkkk segura;negativo
Tem gente que ainda tem a coragem de dizer q n gosta de copa ;negativo
Copa é daqui a 3 semanas já , ngm pintou nada na gloria até agr , to ficando preocupado...;negativo
@DownFernandes @jvieiraa_ Tem um fifa aki mais mato seco aki nao rola;negativo
Rabiot recusa-se a estar na lista de reserva da seleção francesa para o Mundial. As consequências poderão ser pesadas. ;negativo
Há jogadores que mereciam muito ir ao mundial pela época que fizeram e não só, mas depois tão lá outros que fazem metade da temporada e nem fizeram um jogo pela seleção principal e são convocados para um mundial;negativo
@Victor_Rocha11 @sofiz_motta ela nem quer ver a copa comigo mano :(((;negativo
Payet sai chorando de campo da final da Europa Liga, e pensar que 2 anos antes quem era substituído de uma final da mesma forma era Cristiano Ronaldo por entrada do próprio Payet.;negativo
O Belga Nainggolan renuncia à seleção da Bélgica após a ausência na lista dos 28 jogadores pré-convocados para a Copa do Mundo. Injusto? #copadomundo #belgica #worldcup #apostasesportivas ;negativo
@AD0LFZ oque você acha de o Fifa não diminuir o número de partidas mais sim aumentar o tempo.tipo a wl iria até segunda;negativo
rael tomou altos pau no fifa esse FDS kkkkkkkkkk;negativo
"@thuarcrf @Danielefesilva ""goleiro da argentina machuca joelho e esta fora da copa""";negativo
se a fifa não podia fazer nada pq q deram esperança pro paolo??????? ah vai pra casa do caralho mano;negativo
copa do mundo na casa da sogra nada bagulho e churrascada com os amigo todo mundo caindo de bêbado e quem falar mal do neymar morre;negativo
#BBdebate: Essa Fifa e uma bosta, bando de safados ! Corruptos.;negativo
quando o cristiano ronaldo se aposentar eu vou sofrer muito mano sinceramente não quero que esse dia chegue pq vai ser o dia mais triste da minha vida;negativo
@joaoleite89 eu só ouvi falar dela quando estava o twitter todo indignado dessa gaja ter ido à festa do neymar, que ridículo essa gente que a odeia tanto só lhe dá carreira com publicidade grátis ahahah;negativo
Acusado de fraude no Fisco espanhol, Cristiano Ronaldo tentou um acordo com a Justiça em que pagaria 14 milhões de euros de multa, mais de 60 milhões de reais, e se diria culpado pelos crimes cometidos. ;negativo
@JReis_92 No dia em que for tua namorada já não existe fifa;negativo
Infantino entende decepção de Guerrero, mas frisa que punição não partiu da Fifa:  ;negativo
@1909Nacho Vai perder no fifa online pra mim?;negativo
se eu fosse o guerrero dava era um soco no presidente da fifa, chamou o cara lá na puta q pariu só pra dizer que não podia fazer mais nada;negativo
Só eu q n sei quando começa exatamente a copa;negativo
não chamem menino neymar de feio na minha @. VOCÊS PRECISAM DE DEUS NO CORAÇÃO;negativo
@Ericklandini Neymar é um merda;negativo
@lukaozinho Pagode perdeu terreno até na seleção;negativo
Até o preço da camisa da seleção é culpa do PT, os caras são muito fora da casinha ;negativo
Entro no twitter e ainda vejo esse papo de Fábio na seleção... Que ele merecia uma chance isso tá mais que óbvio mais eles NÃO QUEREM. Então torcedor Cruzeirense chega desse papo que já encheu o saco.;negativo
"2014: NUNCA MAIS EU TORÇO PRA ESSA SELEÇÃO LIXO

2018: ";negativo
@daviid_miguel Eu nao gosto quando faço X e o jogador passa a bola mal :( RIP FIFA 18;negativo
"""Houve conversa, houve visita… Fui ver treinamentos, assisti a jogos. Talvez ele entre no quadro de bom goleiro, mas que talvez para seleção tenham goleiros melhores."" 
Taffarel falando de Vanderlei.

Nada é sério nesse país, NADA!";negativo
@renanmouraglobo Matou alguém da FIFA ?;negativo
Não aguento mais esse trabalho, af eu queria ser o Neymar;negativo
@globoesportecom ele já foi franga. Por isso nunca vai apoiar um goleiro do Cruzeiro na seleção!;negativo
Preceito em junho, além de frio da porra, copa e tem festa junina e eu nao vou poder comer nada com nada haha;negativo
A seleção brasileira terá bastante torcedores, toda torcida do Corinthians. Isso é o suficiente? Pesquisa 65% dos brasileiras não estão interessados na copo. 25% nem aí. Sobrou bastante para essa seleção gamba!!!!;negativo
Mano o cara se esforça tanto pra classificar sua seleção e a FIFA vai lá e acaba cm o sonho do cara sacanagem neh FIFA;negativo
@trindad_e @bicavs @Sci_martins Tenho certeza que tu não sabe que a FIFA já rebaixou o inter por dividas né? Só não jogaram porq conseguiram quitar antes;negativo
queria jogar um FIFA, mas tô no moios do trotos;negativo
"velho as seleçao tao tudo levando nerf men 
a argentina perdeu o goleiro
peru ta sem guerrero

foda";negativo
ninguém tem bem a noção da minha felicidade e da festa q fiz sozinha qd vi q o regufe foi convocado para a seleção;negativo
“tá mais fácil falar com Neymar do que com a senhora, Dra.” Não sabia se ria pq eu n tenho doutorado nenhum, nem sou formada, rs. Ou se ria pq até o senhor reclamou da dificuldade em conseguir falar cmg;negativo
McEspanha e McFrança disputando palmo a palmo o posto de pior burgue da copa;negativo
@FredRPVasquez Faz sentido pra mim, Tite não convocou o Cristiano Ronaldo que fala português pra não brigar com o Neymar, duas estrelas no time não da certo;negativo
Gasolina custando 5 reais e a galera dando atenção pra copa....;negativo
@lyanderreis Cristianismo é de Cristiano Ronaldo, porém copiaram e falam que é de Cristo;negativo
"infelizmente não sou a Bruna pra dar pro Neymar e nem o Neymar pr comer a bruna
triste ";negativo
@davijosenf Rapaz, o entorno da jogada foi irado, cabo! Kkkk quem é Cristiano Ronaldo na fila do pão pô, plmds, o cara so tem alguns troféus de melhor do mundo, nada dms!;negativo
Gente, o que é essa propaganda da Bruna e do Neymar 😍😍;negativo
@Encanadorchapad um idiota aqii disse que o fifa é melhor que o pes,disse que á melhor jogabilidade é a do fifa,e a donpes e ruim,oq vc diz?;negativo
"Sem estrutura pra essa campanha da Bruna e do Neymar pra c&amp;a 😍";negativo
E a vergonha do brasileiro de vestir camisa da seleção e ser chamado de coxinha, golpista etc.;negativo
@Vinicin_Freitas @guerrilhacelest Esse Taffarel fdp.... Essa seleção pode esperar...👌👌👌👌💩💩💩💩;negativo
@radioitatiaia Taffarel e Pele gênios da bola e poetas com a boca fechada. Tanto Fábio quanto o Victor não estão na seleção porque não jogam no eixo. Cassio convocado é piada pronta, o cara é horrível;negativo
Notícia de última hora: Bruno de Carvalho suspende Cristiano Ronaldo por este não ter ficado do lado dele ;negativo
Parem de forçar o Neymar no Madrid. ;negativo
Tô vendo esse vídeo do Neymar e da Bruna toda hora , ahhhhh não;negativo
@radiobandnewsfm @fabioluizfranca @Bernardoramosal @brunocamarao Não quero saber de copa.;negativo
Ao focar excessivamente na figura de Neymar a imprensa causa um desserviço à seleção. O craque do PSG não tem como característica a liderança para representar os 23 jogadores convocados e todas as vezes que o Brasil se sagrou campeão a união do grupo foi fator decisivo.;negativo
@brunovicari Enquanto a seleção chama a atenção do país, o governo aproveita para aumentar os impostos.;negativo
Se tivesse a jogar fifa já não era assim;negativo
o cristiano ronaldo nao vem nem fodendo inclusive nenhum da seleçao de portugal vem, o neymar tava dificil vir mas qnd veio, veio 2 repetidas e 3 do messi mas o fudido do cristiano ronaldo nao vem nem ferrando;negativo
A vergonha alheia provocada pelos programas alegadamente jornalísticos das 13h nos canais fechados, exceto o Seleção SporTV, eu não desejo pra ninguem. Que coisa asquerosa.;negativo
@Semmedirpalavra @pogbw Cristiano Ronaldo já fez diversas poses pra internet pra revistas,marcas e etc. Não fode.;negativo
Não vejo uma matéria feita pra enaltecer o Coutinho que só perde pro Neymar nessa seleção, vejo todos os dias matéria pra Gabriel Jesus que não joga merda nenhuma, atacante que só faz gols fáceis.;negativo
"Q isso cara não da pra acreditar, Nainggolan tem vaga em qualquer seleção do mundo, seria um absurdo até se ele ficasse no banco, não ser convocado então...

Só vou torcer pra Bélgica ir longe por causa do Kevin, mas eu quero q esse técnico imbecil se foda !";negativo
Guerrero apela a Infantino, mas deixa sede da Fifa sem liberação para jogar a  Copa ;negativo
Fifa tá violento como é que estou a perder assim;negativo
23 dias p copa e nenhuma rua/decorada no meu bairro;negativo
aí gente qual a necessidade de rivalizar drussyla x Rosamaria na seleção????? elas tão competindo pelo mesmo objetivo, deixa essa rivalidade pra os clubes, eu ein;negativo
Bem que podia ter paracopa, depois reprise da copa, e nunca mais voltar ao ar! ;negativo
Lembro bem quando eu jogava o one, fifa 17, e que eu perdia várias partidas no mesmo dia. Eu parava, respirava, ia mijar, xingava meu cão negro e voltava a jogar boladao.;negativo
"#boatardefox 
Com essa seleção , @neimar , @coutinho , @firmino , @jesus ,jogando bem não tem pra ninguém ! Mas infelizmente pais que se vende não será diferente no futebol . Triste !!! 2014 novamente !pais lixo !";negativo
"A gente não tem culpa q a CBF sempre quer os vitoriosos.

Por mim, o Dunga estaria lá até hoje, foda-se a seleção. ";negativo
Obrigada . Pois é agora vai ficar um bom tempo sem jogar triste queria tanto servir a seleção e agora nem uma coisa nem outra . Lamentável ;negativo
@AlinneFreitas18 Quem é WADA? Pelo amor de deus??? A fifa que manda no futebol, a wada pode até condenar, mais a decisão da fifa que vale, e as outras entidades também, como FIFPro que sabe que ele não usou nada que o-prejudicasse.;negativo
Coitado do Cristiano Ronaldo ;negativo
@fergoliv @Sccp_Thi4go Lê de novo, ele falava que não ia sair nem por caminhão de dinheiro, não tô falando de seleção!!;negativo
@ESPNagora @Cruzeiro A vez do Fábio era 2014 né. Melhor que o Cássio ele é, mas hoje n acho q esteja em nível de seleção. Agora o Vanderlei... Ai é outra conversa...;negativo
A COPA TÁ CHEGANDO PUTA MERDA;negativo
Essa FIFA é uma bosta mesmo;negativo
@Cristtview @rafinhabastos @UOL @rudylanducci O que é que teve de pejorativo? Ele só se fantasiou de Neymar, não se fez passar por negro fazendo piada racista nem nada.;negativo
Até no fifa o juiz rouba;negativo
São a cara de Ronaldo, não concorda? ;negativo
"É serio que o Klopp vai provocar o Cristiano Ronaldo logo antes da final da Champions?
É muita burrice... ";negativo
como não passar raiva jogando Fifa ?;negativo
"nossa só eu q nao to superando essa propaganda da bruna e do neymar? q casal einnn pura sensualidade
queria eu ter aquela bunda da bruna marquezine";negativo
@Esp_Interativo  o Santa Cruz não tem time pra tá em Dois Campeonatos tem que sair da copa do nordeste e fika só na Série C #Paixãopelocoral #Vergonha;negativo
Aliás, essa seleção Argentina está tão descaraterizada e desacreditada, que eu vou apostar nela. Não confio em favoritos qnd se trata em Copa do Mundo e essa Argentina tem muito pessoal para se redimir.;negativo
Comprei um Shampoo e Condicionador contra queda de cabelo e devo ter pego por acidente um de seleção natural pq meu cabelo tá saindo todo no pente acho que só vai ficar os mais fortes;negativo
"A FIFA SÓ PODE ESTAR DE SACANAGEM MANO, QUEM FAZ ISSO??????????

CARACA, QUE ÓDIO";negativo
Não curti mt a convocação da Seleção, mas se chegar a ser Campeão da Copa ai tem que respeitar o titi mesmo.;negativo
@_gabriel2santos Bla bla bla! A seleção da CBF só engana os jovens!;negativo
aprendizado de hoje: até a bruna marquezine agarrou o neymar pq eu não posso?????? ;negativo
Tava eu no maior romance beijando o Neymar, aí o meu pai me acordou falando q eu tava atrasada e q pobre n pode se dar ao luxo d fica dormindo.....;negativo
@radioitatiaia So li verdades. Goleiro q ja tomou gol de costas nao pode ir pra seleçao kkkk;negativo
Chega a copa mas não chega o dia da atualização do Fifa...;negativo
Essa geração fifa chorando pq Lautaro Martinez não foi convocado. Ele é melhor do que quem ali no ataque? Mlk joga muito bem, mas vamos com calma.;negativo
@michaeIcrf iríamos sem o Neymar e sem ele tb pq o pau ia comer nele;negativo
@Miltonneves kkkkkk ta de sacanagem... VAI TOMAR NO CENTRO DO CU NEYMAR E CBF... Com Pelé teve isso em 58 - 62 - 70? Romario em 94? Rivaldo e cia em 2002? Sabe pq nao? Pq eram jogadores, eram homens, eram craques... Ridiculo isso...;negativo
"gente,graças a Larissa sou o mais novo Neymar Jr.
Ela quebrou meu dedinho do pé";negativo
"CBF é o caralho. Minha seleção na copa é o Peru

#ArribaPeru 🇵🇪 ";negativo
chega de pack da seleção tbm kkkkkkk tnc;negativo
mano carille tem que se foder muito caralho quem sai no meio da temporada estando classificado pras oitavas da libertadores e pras quartas da copa do brasil meu deus vai se foder carille que fosse no final do ano caramba;negativo
Como eu disse kkkkk a FIFA não ia entrar em uma briga com a WADA e nem com o TAS;negativo
Wtf a seleção da Nigéria tá a fazer um amigável com o atlético Madrid?;negativo
No simulado de hoje eu já tava no ritmo da copa,só no chute;negativo
